image_id,is_back_color_black,is_back_pattern_solid,is_belly_color_white,is_belly_pattern_solid,is_bill_color_black,is_bill_length_shorter_than_head,is_bill_shape_all-purpose,is_breast_color_white,is_breast_pattern_solid,is_crown_color_black,is_eye_color_black,is_forehead_color_black,is_head_pattern_plain,is_leg_color_grey,is_nape_color_black,is_primary_color_black,is_shape_perching-like,is_size_small_(5_-_9_in),is_tail_pattern_solid,is_tail_shape_notched_tail,is_throat_color_white,is_under_tail_color_black,is_underparts_color_white,is_upper_tail_color_black,is_upperparts_color_black,is_wing_color_black,is_wing_pattern_multi-colored,is_wing_shape_rounded-wings,is_back_color_black_certainty,is_back_pattern_solid_certainty,is_belly_color_white_certainty,is_belly_pattern_solid_certainty,is_bill_color_black_certainty,is_bill_length_shorter_than_head_certainty,is_bill_shape_all-purpose_certainty,is_breast_color_white_certainty,is_breast_pattern_solid_certainty,is_crown_color_black_certainty,is_eye_color_black_certainty,is_forehead_color_black_certainty,is_head_pattern_plain_certainty,is_leg_color_grey_certainty,is_nape_color_black_certainty,is_primary_color_black_certainty,is_shape_perching-like_certainty,is_size_small_(5_-_9_in)_certainty,is_tail_pattern_solid_certainty,is_tail_shape_notched_tail_certainty,is_throat_color_white_certainty,is_under_tail_color_black_certainty,is_underparts_color_white_certainty,is_upper_tail_color_black_certainty,is_upperparts_color_black_certainty,is_wing_color_black_certainty,is_wing_pattern_multi-colored_certainty,is_wing_shape_rounded-wings_certainty,is_bill_shape_all-purpose_soft,is_wing_color_black_soft,is_upperparts_color_black_soft,is_underparts_color_white_soft,is_breast_pattern_solid_soft,is_back_color_black_soft,is_tail_shape_notched_tail_soft,is_upper_tail_color_black_soft,is_head_pattern_plain_soft,is_breast_color_white_soft,is_throat_color_white_soft,is_eye_color_black_soft,is_bill_length_shorter_than_head_soft,is_forehead_color_black_soft,is_under_tail_color_black_soft,is_nape_color_black_soft,is_belly_color_white_soft,is_wing_shape_rounded-wings_soft,is_size_small_(5_-_9_in)_soft,is_shape_perching-like_soft,is_back_pattern_solid_soft,is_tail_pattern_solid_soft,is_belly_pattern_solid_soft,is_primary_color_black_soft,is_leg_color_grey_soft,is_bill_color_black_soft,is_crown_color_black_soft,is_wing_pattern_multi-colored_soft,is_Warbler,image_file,train_val_test,is_Warbler_score
1248,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,1,1,4,4,4,4,1,4,2,2,2,1,1,4,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,1.0,0.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0087_23126.jpg,train,0.001734047
1249,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,4,4,4,1,1,4,4,3,3,1,4,3,2,3,1,1,4,1,3,1,1,2,1,1,0.0,0.25,0.5,0.1,0.5,0.9,0.5,0.5,0.1,0.5,0.0,0.0,0.0,0.9,0.5,1.0,0.5,0.5,0.1,0.25,1.0,0.5,0.5,0.1,0.5,1.0,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0079_22874.jpg,test,0.00011533938
1250,1,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,3,4,3,3,4,4,4,3,3,1,3,3,2,3,4,4,3,4,3,3,4,4,4,4,4,3,2,0.0,1.0,1.0,0.0,0.9,1.0,0.1,1.0,0.9,0.0,0.1,0.5,0.0,0.9,1.0,0.9,0.0,0.25,0.1,0.0,0.9,1.0,0.9,1.0,0.75,0.1,0.9,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0013_23391.jpg,train,4.3133173e-06
1251,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,1,1,4,3,4,4,1,4,3,3,3,1,1,3,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.1,0.1,0.0,1.0,0.5,1.0,0.5,0.5,0.1,0.1,0.5,0.5,0.5,0.9,0.5,1.0,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0070_23137.jpg,train,0.0047740284
1252,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,2,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,0.1,1.0,1.0,0.0,0.75,1.0,0.1,1.0,1.0,0.25,0.0,1.0,0.1,1.0,1.0,1.0,0.25,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0044_22884.jpg,train,0.00015717064
1253,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.9,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0017_23141.jpg,train,0.009409665
1254,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,2,3,2,4,4,4,4,4,4,4,2,0.1,1.0,1.0,0.0,1.0,1.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.1,1.0,0.9,1.0,1.0,0.1,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0001_23398.jpg,test,0.0014881911
1255,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,4,4,1,1,4,4,4,1,1,4,4,4,4,1,4,4,4,2,1,1,4,1,1,2,4,4,4,2,0.0,1.0,1.0,0.5,0.5,1.0,0.5,0.75,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.25,0.25,0.0,0.0,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0040_23144.jpg,test,0.0001276306
1256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,3,1,3,1,1,1,1,1,0.1,0.5,0.5,0.1,0.1,0.5,0.5,0.5,0.1,0.1,0.1,0.9,0.1,0.1,0.5,0.1,0.5,0.5,0.1,0.1,0.5,0.5,0.5,0.1,0.5,0.1,0.1,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0009_22890.jpg,train,0.06731355
1257,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,4,3,4,4,4,3,4,4,4,4,4,4,4,1,4,4,3,3,1,1,4,1,4,1,4,4,4,1,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.1,1.0,0.5,1.0,0.0,0.5,0.1,0.1,0.9,0.5,1.0,1.0,0.5,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0028_22892.jpg,test,0.0012490727
1258,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,3,3,3,1,1,3,3,3,4,1,3,4,3,3,1,1,3,1,1,1,2,1,1,1,0.1,0.5,0.75,0.5,0.5,0.75,0.5,0.5,1.0,0.5,0.1,0.9,0.1,0.9,0.5,0.9,0.5,0.5,0.1,0.1,0.5,0.5,0.5,1.0,0.5,0.9,0.9,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0042_23151.jpg,test,0.011808439
1259,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,3,4,4,4,4,2,4,4,4,4,4,4,1,4,4,4,4,3,2,4,4,4,4,3,4,3,4,0.25,1.0,0.9,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,0.5,1.0,1.0,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0083_23156.jpg,train,0.011713802
1260,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.9,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0022_23157.jpg,val,0.00024486677
1261,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,1,1,4,2,4,2,4,4,4,3,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.1,0.1,0.1,0.1,0.5,1.0,1.0,0.1,1.0,0.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0061_22902.jpg,test,0.000986558
1262,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,2,2,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,1.0,0.75,0.0,1.0,0.0,0.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0026_22913.jpg,test,0.0003212941
1263,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,4,4,2,2,4,4,3,4,2,4,4,4,4,3,4,4,3,4,4,4,4,4,2,3,4,4,4,3,0.1,1.0,1.0,0.25,0.75,1.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.1,0.0,0.1,1.0,1.0,0.75,1.0,0.1,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0045_22916.jpg,train,0.00029776475
1264,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,3,3,2,1,4,4,4,2,2,4,4,4,4,1,4,4,2,2,2,1,4,2,4,2,3,2,2,2,0.0,0.75,0.9,0.0,0.75,0.9,0.5,0.75,1.0,0.25,0.0,0.0,0.0,1.0,0.75,1.0,0.25,0.25,0.25,0.25,0.9,0.75,0.5,1.0,0.5,0.0,1.0,0.25,0,023.Brandt_Cormorant/Brandt_Cormorant_0003_22922.jpg,test,0.0018052858
1265,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,4,4,3,3,4,4,4,4,2,4,3,4,4,4,3,3,4,2,4,4,4,4,4,4,4,1,0.0,1.0,1.0,0.0,1.0,1.0,0.25,1.0,0.1,0.0,0.0,0.25,0.1,1.0,1.0,1.0,0.0,0.5,0.1,0.1,1.0,1.0,1.0,1.0,0.0,0.1,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0049_22924.jpg,test,0.00014385712
1266,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,4,2,1,1,4,4,4,1,1,4,4,4,4,1,4,2,2,2,1,1,4,1,1,1,3,1,1,1,0.0,0.5,0.9,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.5,0.25,0.25,0.25,0.5,0.5,0.75,0.5,0.0,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0030_22926.jpg,test,0.0036566397
1267,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,3,3,3,3,3,4,4,3,3,4,4,3,4,2,4,4,4,4,4,3,4,3,2,3,4,2,1,1,0.0,0.75,0.0,0.25,0.9,0.1,0.1,0.9,1.0,0.1,1.0,0.0,0.0,0.9,0.9,1.0,0.1,0.5,0.0,0.0,0.1,1.0,0.9,1.0,0.25,0.1,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0007_22934.jpg,test,0.0008351901
1268,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,2,2,3,3,4,4,4,4,3,3,3,2,0.0,0.9,0.9,0.0,1.0,0.9,0.1,1.0,1.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.25,0.25,0.25,0.9,0.9,1.0,1.0,0.0,0.1,1.0,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0036_22937.jpg,test,0.004375115
1269,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,3,3,4,1,1,3,4,3,2,1,3,2,2,2,1,1,3,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.9,0.0,0.1,0.9,0.5,0.9,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.5,0.9,0.9,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0091_22825.jpg,test,0.0077501377
1270,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,4,3,4,3,3,3,3,2,2,1,2,3,3,3,1,1,2,1,3,1,1,1,1,1,0.0,0.5,0.5,0.1,0.1,0.5,0.5,0.5,0.75,0.1,0.25,0.9,0.1,0.25,0.5,0.25,0.1,0.5,0.1,0.1,0.5,0.5,0.1,0.1,0.5,0.0,0.1,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0015_23198.jpg,train,0.00027002027
1271,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,4,4,4,4,4,4,4,4,3,1,4,3,2,3,1,1,3,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,1.0,0.75,0.5,0.5,0.9,0.0,0.1,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.1,0.25,0.5,0.5,0.5,0.9,0.5,1.0,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0039_22945.jpg,test,0.0062721074
1272,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,4,4,1,1,3,3,4,4,4,4,4,4,4,1,4,4,3,3,3,1,4,2,1,1,4,4,4,1,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.1,1.0,0.75,1.0,0.5,0.5,0.1,0.1,1.0,0.9,0.5,1.0,0.5,0.9,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0078_23203.jpg,test,0.0024094342
1273,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,1,1,4,4,4,4,1,3,3,2,2,1,1,4,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.9,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.9,0.5,1.0,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0053_22957.jpg,test,0.008263954
1274,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,4,4,4,1,1,4,4,4,4,1,4,4,4,3,1,1,4,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.1,0.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0075_22970.jpg,train,0.0007720326
1275,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,2,4,1,4,4,4,4,3,4,4,1,0.1,1.0,0.9,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.9,0.0,1.0,1.0,1.0,0.0,0.5,0.75,0.1,1.0,1.0,1.0,1.0,0.0,0.1,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0033_22975.jpg,test,0.00025494906
1276,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,2,4,4,4,4,3,1,4,4,4,3,1,1,4,1,1,1,1,1,1,1,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.9,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.1,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0082_22978.jpg,train,0.05270026
1277,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4,4,2,2,2,3,3,2,1,4,4,4,3,3,4,4,3,2,3,3,3,1,1,3,4,3,4,3,0.1,0.1,1.0,0.5,0.5,1.0,0.1,0.9,0.9,0.25,0.1,1.0,0.1,1.0,0.5,1.0,0.25,0.1,0.25,0.1,0.0,0.9,0.75,0.0,0.1,0.75,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0032_22886.jpg,train,0.00035455884
1278,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,0.0,1.0,1.0,0.0,1.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.0,0.1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0006_22925.jpg,train,0.0023668623
1279,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,3,3,1,1,3,3,3,3,3,4,3,4,2,1,3,4,2,2,3,3,3,1,1,1,3,3,1,1,0.1,0.9,0.9,0.5,0.9,0.9,0.1,0.5,0.75,0.1,0.1,0.1,0.1,1.0,0.5,0.9,0.5,0.5,0.25,0.25,0.9,0.9,0.5,1.0,0.5,0.9,1.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0023_23254.jpg,train,0.005278985
1280,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,3,2,3,3,4,2,3,3,3,3,3,2,3,3,4,4,2,2,3,2,3,2,3,2,2,4,0.0,0.25,0.1,0.1,0.9,0.25,0.25,0.25,0.1,0.25,0.1,0.9,0.1,0.1,0.25,0.1,0.1,0.0,0.0,0.0,0.9,0.75,0.75,0.1,0.25,0.1,0.1,0.25,0,023.Brandt_Cormorant/Brandt_Cormorant_0035_23000.jpg,train,7.806628e-05
1281,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,4,4,4,1,1,4,4,4,2,1,3,3,3,2,1,1,3,1,1,1,4,4,4,1,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.75,0.5,0.1,0.0,0.0,1.0,0.5,0.9,0.5,0.5,0.25,0.1,0.5,0.5,0.5,0.9,0.5,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0088_22948.jpg,test,0.00234232
1282,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0080_23002.jpg,train,0.0006566994
1283,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9,0.0,1.0,1.0,1.0,0.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0073_23259.jpg,test,0.01175332
1284,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.1,0.9,0.9,0.9,0.1,0.9,0.1,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0071_23007.jpg,test,0.0029811247
1285,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,3,1,1,3,3,3,3,3,4,1,4,4,4,4,4,3,3,3,3,4,3,1,3,3,3,4,1,0.1,0.1,0.1,0.5,0.9,0.1,0.1,0.1,1.0,0.1,0.0,0.5,0.1,0.0,0.1,0.0,0.5,0.5,0.1,0.1,0.9,0.9,0.5,0.0,0.0,0.1,0.0,1.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0084_23265.jpg,test,0.00160985
1286,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,3,4,3,3,3,4,4,4,4,1,4,4,3,4,1,1,4,1,1,1,3,1,1,1,0.1,0.5,0.1,0.5,0.9,0.25,0.5,0.5,1.0,0.1,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.1,0.75,0.5,0.5,0.0,0.5,0.1,0.0,0.5,0,023.Brandt_Cormorant/Brandt_Cormorant_0063_22865.jpg,train,0.0047411546
1287,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,1,4,4,3,3,1,1,4,1,4,1,1,4,4,3,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.5,0.9,0.1,0.1,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0068_23019.jpg,train,0.00059728953
1288,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,4,4,4,4,4,3,3,4,4,4,4,4,4,1,4,4,3,2,3,1,4,1,4,1,4,4,4,1,0.1,1.0,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.1,1.0,0.5,1.0,0.0,0.5,0.25,0.1,1.0,0.9,1.0,1.0,0.5,1.0,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0076_23021.jpg,train,0.0006780525
1289,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,4,1,4,1,2,3,3,3,0.0,0.1,0.25,0.0,1.0,0.25,0.25,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.1,0.0,0.0,0.25,0.5,1.0,0.0,0.0,0.0,0.0,0.1,0,023.Brandt_Cormorant/Brandt_Cormorant_0047_23337.jpg,test,0.0003057308
1290,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,4,4,3,4,3,4,4,4,3,4,4,1,4,4,3,4,4,4,4,4,4,4,4,4,4,4,0.1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,1.0,1.0,1.0,1.0,0.5,0.1,1.0,0.0,0,023.Brandt_Cormorant/Brandt_Cormorant_0062_23038.jpg,train,0.005463763
1291,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,1,1,4,4,4,4,3,4,4,4,4,1,4,4,3,3,4,4,4,4,1,4,4,4,4,1,0.0,1.0,1.0,0.5,0.9,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.1,0.1,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.0,0,024.Red_faced_Cormorant/Red_Faced_Cormorant_0053_796331.jpg,train,0.00043929697
1292,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,4,4,2,2,3,4,3,2,2,4,4,4,4,1,4,4,2,3,4,2,4,4,2,4,4,4,4,3,0.1,1.0,1.0,0.25,0.75,1.0,0.25,1.0,1.0,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0.25,0.1,0.1,0.25,0.0,1.0,0.75,1.0,0.5,0.9,1.0,0.0,0,024.Red_faced_Cormorant/Red_Faced_Cormorant_0026_796289.jpg,test,0.00026962897
1293,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,0.1,0.9,0.9,0.1,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0.9,0.1,0.9,0.9,0.9,0.1,0.1,0.0,0.1,0.9,0.9,0.9,0.9,0.1,0.9,0.9,0.1,0,024.Red_faced_Cormorant/Red_Faced_Cormorant_0021_796265.jpg,test,0.0058225044
1294,0,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,4,3,4,4,4,2,4,4,2,4,4,4,3,1,1,4,1,3,1,4,4,4,1,0.1,0.0,0.0,0.1,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.75,0.0,0.0,0.5,0.0,0.1,0.5,0.1,0.0,1.0,0.5,1.0,0.0,0.75,1.0,0.0,0.0,0,024.Red_faced_Cormorant/Red_Faced_Cormorant_0072_796269.jpg,train,0.009585064
